ImageId,Label
14966,0
14967,0
14968,6
14969,6
14970,4
14971,1
14972,0
14973,1
14974,6
14975,0
14976,6
14977,0
14978,6
14979,4
14980,4
14981,0
14982,0
14983,0
14984,0
14985,4
14986,6
14987,0
14988,0
14989,4
14990,0
14991,0
14992,1
14993,0
14994,0
14995,6
14996,6
14997,6
14998,0
14999,0
15000,0
15001,0
15002,4
15003,6
15004,6
15005,0
15006,0
15007,0
15008,4
15009,6
15010,1
15011,4
15012,4
15013,0
15014,0
15015,4
15016,6
15017,0
15018,1
15019,4
15020,6
15021,4
15022,0
15023,0
15024,6
15025,4
15026,4
15027,4
15028,0
15029,0
15030,4
15031,6
15032,6
15033,6
15034,6
15035,0
15036,6
15037,0
15038,1
15039,6
15040,4
15041,0
15042,0
15043,7
15044,6
15045,0
15046,6
15047,0
15048,0
15049,0
15050,0
15051,6
15052,0
15053,0
15054,0
15055,4
15056,0
15057,4
15058,6
15059,0
15060,6
15061,4
15062,0
15063,7
15064,4
15065,4
15066,0
15067,6
15068,0
15069,0
15070,0
15071,6
15072,0
15073,0
15074,0
15075,6
15076,0
15077,4
15078,6
15079,6
15080,4
15081,0
15082,4
15083,4
15084,4
15085,6
15086,6
15087,6
15088,4
15089,0
15090,4
15091,0
15092,0
15093,0
15094,6
15095,0
15096,0
15097,4
15098,4
15099,4
15100,6
15101,0
15102,6
15103,6
15104,0
15105,0
15106,4
15107,6
15108,6
15109,0
15110,0
15111,0
15112,0
15113,0
15114,6
15115,1
15116,1
15117,4
15118,0
15119,4
15120,6
15121,0
15122,4
15123,4
15124,6
15125,4
15126,1
15127,0
15128,4
15129,0
15130,4
15131,0
15132,1
15133,0
15134,0
15135,0
15136,4
15137,6
15138,6
15139,6
15140,1
15141,6
15142,0
15143,4
15144,6
15145,0
15146,0
15147,0
15148,6
15149,4
15150,4
15151,0
15152,4
15153,6
15154,0
15155,0
15156,0
15157,4
15158,6
15159,0
15160,4
15161,0
15162,6
15163,0
15164,4
15165,0
15166,4
15167,0
15168,6
15169,0
15170,0
15171,0
15172,0
15173,0
15174,4
15175,6
15176,4
15177,4
15178,4
15179,0
15180,4
15181,0
15182,6
15183,4
15184,6
15185,0
15186,0
15187,6
15188,4
15189,0
15190,0
15191,6
15192,6
15193,4
15194,6
15195,4
15196,1
15197,0
15198,4
15199,6
15200,4
15201,0
15202,0
15203,6
15204,0
15205,4
15206,0
15207,0
15208,0
15209,6
15210,6
15211,4
15212,6
15213,0
15214,4
15215,7
15216,0
15217,4
15218,4
15219,0
15220,0
15221,4
15222,0
15223,6
15224,4
15225,4
15226,6
15227,6
15228,6
15229,6
15230,4
15231,0
15232,6
15233,6
15234,4
15235,0
15236,4
15237,6
15238,0
15239,0
15240,1
15241,6
15242,0
15243,6
15244,0
15245,4
15246,0
15247,6
15248,4
15249,0
15250,0
15251,0
15252,4
15253,6
15254,6
15255,0
15256,0
15257,6
15258,0
15259,6
15260,4
15261,0
15262,6
15263,6
15264,0
15265,1
15266,6
15267,0
15268,0
15269,6
15270,6
15271,6
15272,0
15273,4
15274,4
15275,0
15276,0
15277,4
15278,4
15279,0
15280,0
15281,0
15282,0
15283,0
15284,6
15285,6
15286,6
15287,0
15288,0
15289,4
15290,4
15291,0
15292,4
15293,0
15294,0
15295,6
15296,1
15297,0
15298,0
15299,6
15300,4
15301,0
15302,0
15303,6
15304,4
15305,6
15306,6
15307,6
15308,0
15309,6
15310,0
15311,0
15312,4
15313,0
15314,4
15315,6
15316,3
15317,6
15318,6
15319,0
15320,0
15321,6
15322,4
15323,1
15324,0
15325,0
15326,0
15327,4
15328,4
15329,6
15330,0
15331,0
15332,6
15333,0
15334,0
15335,4
15336,6
15337,6
15338,4
15339,4
15340,0
15341,0
15342,0
15343,6
15344,4
15345,7
15346,6
15347,1
15348,4
15349,1
15350,0
15351,4
15352,1
15353,4
15354,0
15355,6
15356,4
15357,6
15358,6
15359,6
15360,0
15361,4
15362,0
15363,0
15364,0
15365,4
15366,6
15367,1
15368,0
15369,6
15370,4
15371,4
15372,6
15373,6
15374,6
15375,1
15376,4
15377,6
15378,0
15379,6
15380,6
15381,0
15382,6
15383,0
15384,0
15385,6
15386,0
15387,0
15388,0
15389,0
15390,0
15391,4
15392,4
15393,0
15394,0
15395,6
15396,0
15397,6
15398,4
15399,4
15400,4
15401,0
15402,0
15403,0
15404,6
15405,1
15406,6
15407,7
15408,0
15409,0
15410,7
15411,6
15412,6
15413,6
15414,6
15415,6
15416,4
15417,7
15418,1
15419,6
15420,4
15421,0
15422,4
15423,4
15424,1
15425,0
15426,0
15427,1
15428,0
15429,0
15430,6
15431,0
15432,6
15433,0
15434,0
15435,6
15436,0
15437,0
15438,0
15439,0
15440,4
15441,4
15442,0
15443,4
15444,0
15445,4
15446,0
15447,7
15448,0
15449,4
15450,0
15451,0
15452,0
15453,0
15454,6
15455,0
15456,4
15457,0
15458,0
15459,6
15460,4
15461,6
15462,4
15463,0
15464,4
15465,4
15466,4
15467,6
15468,6
15469,6
15470,1
15471,6
15472,0
15473,0
15474,6
15475,4
15476,0
15477,4
15478,6
15479,0
15480,6
15481,7
15482,6
15483,0
15484,0
15485,6
15486,0
15487,0
15488,0
15489,0
15490,4
15491,6
15492,6
15493,0
15494,6
15495,6
15496,0
15497,6
15498,6
15499,0
15500,0
15501,1
15502,0
15503,6
15504,0
15505,6
15506,0
15507,0
15508,0
15509,4
15510,0
15511,0
15512,6
15513,0
15514,0
15515,6
15516,6
15517,4
15518,4
15519,6
15520,0
15521,4
15522,4
15523,0
15524,4
15525,0
15526,0
15527,4
15528,6
15529,6
15530,6
15531,0
15532,6
15533,4
15534,0
15535,0
15536,0
15537,7
15538,1
15539,4
15540,0
15541,0
15542,6
15543,0
15544,0
15545,0
15546,1
15547,4
15548,6
15549,4
15550,6
15551,6
15552,4
15553,4
15554,6
15555,6
15556,0
15557,4
15558,0
15559,6
15560,0
15561,6
15562,0
15563,0
15564,4
15565,0
15566,4
15567,4
15568,0
15569,0
15570,6
15571,4
15572,6
15573,6
15574,6
15575,6
15576,0
15577,1
15578,6
15579,6
15580,0
15581,0
15582,4
15583,4
15584,6
15585,6
15586,6
15587,1
15588,6
15589,0
15590,4
15591,6
15592,0
15593,6
15594,4
15595,4
15596,6
15597,1
15598,6
15599,0
15600,0
15601,6
15602,4
15603,4
15604,0
15605,4
15606,1
15607,0
15608,0
15609,1
15610,0
15611,4
15612,4
15613,6
15614,0
15615,0
15616,0
15617,6
15618,6
15619,6
15620,6
15621,0
15622,6
15623,6
15624,0
15625,0
15626,7
15627,0
15628,0
15629,6
15630,6
15631,4
15632,6
15633,4
15634,6
15635,0
15636,0
15637,6
15638,1
15639,0
15640,0
15641,6
15642,0
15643,0
15644,4
15645,6
15646,6
15647,0
15648,0
15649,0
15650,6
15651,0
15652,0
15653,4
15654,0
15655,1
15656,0
15657,1
15658,0
15659,0
15660,0
15661,4
15662,0
15663,4
15664,3
15665,0
15666,4
15667,4
15668,6
15669,1
15670,0
15671,0
15672,0
15673,0
15674,0
15675,0
15676,0
15677,0
15678,0
15679,6
15680,4
15681,4
15682,0
15683,4
15684,2
15685,6
15686,0
15687,6
15688,6
15689,0
15690,0
15691,1
15692,0
15693,4
15694,0
15695,6
15696,6
15697,4
15698,4
15699,0
15700,4
15701,4
15702,0
15703,0
15704,0
15705,6
15706,0
15707,6
15708,4
15709,0
15710,0
15711,7
15712,6
15713,6
15714,0
15715,0
15716,6
15717,0
15718,6
15719,6
15720,6
15721,0
15722,6
15723,6
15724,0
15725,4
15726,1
15727,0
15728,0
15729,4
15730,0
15731,0
15732,4
15733,6
15734,6
15735,6
15736,6
15737,6
15738,6
15739,6
15740,0
15741,4
15742,0
15743,0
15744,0
15745,0
15746,6
15747,4
15748,0
15749,0
15750,4
15751,0
15752,4
15753,0
15754,4
15755,4
15756,0
15757,0
15758,4
15759,6
15760,6
15761,0
15762,0
15763,4
15764,4
15765,6
15766,0
15767,6
15768,6
15769,4
15770,1
15771,7
15772,0
15773,0
15774,9
15775,7
15776,0
15777,6
15778,6
15779,6
15780,0
15781,4
15782,1
15783,6
15784,0
15785,6
15786,4
15787,6
15788,0
15789,0
15790,6
15791,0
15792,4
15793,0
15794,6
15795,4
15796,4
15797,0
15798,4
15799,0
15800,6
15801,0
15802,0
15803,4
15804,0
15805,0
15806,7
15807,6
15808,4
15809,1
15810,0
15811,0
15812,0
15813,6
15814,6
15815,6
15816,6
15817,4
15818,0
15819,6
15820,6
15821,6
15822,4
15823,0
15824,6
15825,1
15826,6
15827,6
15828,6
15829,0
15830,0
15831,6
15832,6
15833,6
15834,0
15835,4
15836,6
15837,0
15838,0
15839,0
15840,0
15841,4
15842,0
15843,1
15844,4
15845,0
15846,0
15847,6
15848,6
15849,4
15850,0
15851,4
15852,0
15853,4
15854,0
15855,4
15856,0
15857,6
15858,6
15859,4
15860,6
15861,0
15862,6
15863,6
15864,0
15865,0
15866,4
15867,1
15868,6
15869,0
15870,0
15871,6
15872,6
15873,6
15874,6
15875,4
15876,4
15877,0
15878,6
15879,4
15880,6
15881,7
15882,0
15883,6
15884,4
15885,4
15886,4
15887,6
15888,0
15889,6
15890,0
15891,6
15892,0
15893,6
15894,6
15895,0
15896,1
15897,0
15898,1
15899,6
15900,0
15901,0
15902,0
15903,0
15904,4
15905,6
15906,4
15907,4
15908,4
15909,4
15910,6
15911,0
15912,0
15913,6
15914,7
15915,4
15916,6
15917,0
15918,4
15919,4
15920,0
15921,6
15922,4
15923,0
15924,4
15925,4
15926,0
15927,6
15928,6
15929,6
15930,1
15931,0
15932,6
15933,6
15934,6
15935,6
15936,0
15937,0
15938,4
15939,0
15940,4
15941,0
15942,0
15943,0
15944,6
15945,0
15946,0
15947,0
15948,0
15949,0
15950,0
15951,0
15952,0
15953,0
15954,0
15955,0
15956,0
15957,0
15958,0
15959,6
15960,6
15961,0
15962,4
15963,6
15964,6
15965,0
15966,6
15967,6
15968,6
15969,0
15970,0
15971,0
15972,0
15973,0
15974,0
15975,0
15976,6
15977,6
15978,6
15979,0
15980,0
15981,0
15982,6
15983,0
15984,0
15985,6
15986,0
15987,4
15988,6
15989,6
15990,6
15991,6
15992,0
15993,1
15994,0
15995,4
15996,0
15997,6
15998,0
15999,6
16000,6
16001,4
16002,0
16003,4
16004,6
16005,4
16006,1
16007,0
16008,0
16009,0
16010,6
16011,0
16012,4
16013,0
16014,6
16015,0
16016,6
16017,4
16018,1
16019,0
16020,4
16021,1
16022,4
16023,6
16024,0
16025,0
16026,0
16027,1
16028,4
16029,6
16030,6
16031,4
16032,0
16033,0
16034,4
16035,6
16036,0
16037,4
16038,0
16039,6
16040,0
16041,0
16042,6
16043,6
16044,6
16045,1
16046,1
16047,4
16048,0
16049,1
16050,6
16051,4
16052,0
16053,0
16054,0
16055,4
16056,1
16057,6
16058,0
16059,0
16060,0
16061,0
16062,0
16063,0
16064,0
16065,6
16066,6
16067,4
16068,4
16069,4
16070,6
16071,0
16072,0
16073,0
16074,6
16075,0
16076,6
16077,0
16078,0
16079,0
16080,6
16081,4
16082,0
16083,6
16084,6
16085,4
16086,6
16087,6
16088,4
16089,6
16090,0
16091,0
16092,4
16093,4
16094,6
16095,0
16096,0
16097,0
16098,6
16099,1
16100,6
16101,0
16102,6
16103,4
16104,0
16105,0
16106,0
16107,4
16108,0
16109,0
16110,0
16111,0
16112,6
16113,1
16114,0
16115,6
16116,0
16117,1
16118,4
16119,4
16120,4
16121,6
16122,1
16123,0
16124,1
16125,4
16126,0
16127,0
16128,0
16129,6
16130,0
16131,0
16132,6
16133,6
16134,4
16135,6
16136,0
16137,4
16138,6
16139,6
16140,4
16141,0
16142,4
16143,0
16144,1
16145,0
16146,0
16147,4
16148,0
16149,4
16150,6
16151,1
16152,0
16153,4
16154,0
16155,3
16156,4
16157,6
16158,0
16159,6
16160,4
16161,4
16162,4
16163,0
16164,0
16165,6
16166,4
16167,6
16168,1
16169,0
16170,4
16171,4
16172,0
16173,6
16174,0
16175,0
16176,4
16177,0
16178,0
16179,6
16180,1
16181,0
16182,0
16183,0
16184,4
16185,0
16186,6
16187,6
16188,6
16189,0
16190,4
16191,0
16192,4
16193,0
16194,0
16195,0
16196,6
16197,0
16198,0
16199,0
16200,0
16201,6
16202,0
16203,0
16204,1
16205,0
16206,1
16207,0
16208,0
16209,4
16210,6
16211,1
16212,4
16213,0
16214,0
16215,0
16216,4
16217,0
16218,0
16219,0
16220,4
16221,0
16222,0
16223,0
16224,1
16225,6
16226,0
16227,0
16228,0
16229,6
16230,0
16231,4
16232,6
16233,6
16234,0
16235,6
16236,6
16237,0
16238,0
16239,0
16240,4
16241,0
16242,4
16243,0
16244,0
16245,4
16246,6
16247,4
16248,0
16249,4
16250,4
16251,6
16252,6
16253,0
16254,0
16255,4
16256,6
16257,4
16258,4
16259,0
16260,0
16261,6
16262,4
16263,0
16264,4
16265,0
16266,4
16267,6
16268,6
16269,0
16270,6
16271,4
16272,4
16273,4
16274,0
16275,4
16276,0
16277,0
16278,0
16279,4
16280,0
16281,0
16282,6
16283,0
16284,6
16285,0
16286,0
16287,4
16288,1
16289,1
16290,6
16291,6
16292,6
16293,6
16294,6
16295,4
16296,0
16297,0
16298,6
16299,4
16300,6
16301,1
16302,0
16303,6
16304,1
16305,1
16306,0
16307,0
16308,4
16309,6
16310,0
16311,0
16312,4
16313,4
16314,0
16315,6
16316,6
16317,6
16318,6
16319,0
16320,0
16321,6
16322,7
16323,6
16324,6
16325,0
16326,4
16327,4
16328,4
16329,0
16330,0
16331,6
16332,0
16333,6
16334,0
16335,1
16336,0
16337,4
16338,0
16339,6
16340,4
16341,4
16342,0
16343,0
16344,6
16345,0
16346,0
16347,4
16348,4
16349,0
16350,0
16351,0
16352,4
16353,0
16354,1
16355,4
16356,0
16357,6
16358,0
16359,0
16360,0
16361,6
16362,0
16363,0
16364,6
16365,6
16366,0
16367,6
16368,1
16369,4
16370,0
16371,0
16372,6
16373,6
16374,0
16375,6
16376,0
16377,4
16378,6
16379,4
16380,6
16381,6
16382,6
16383,0
16384,0
16385,6
16386,4
16387,4
16388,0
16389,0
16390,0
16391,0
16392,0
16393,6
16394,0
16395,4
16396,4
16397,0
16398,0
16399,0
16400,0
16401,6
16402,0
16403,6
16404,6
16405,0
16406,6
16407,4
16408,4
16409,4
16410,6
16411,0
16412,0
16413,0
16414,6
16415,4
16416,6
16417,6
16418,6
16419,0
16420,6
16421,0
16422,6
16423,0
16424,4
16425,6
16426,0
16427,0
16428,0
16429,0
16430,0
16431,0
16432,0
16433,0
16434,0
16435,4
16436,4
16437,0
16438,0
16439,6
16440,4
16441,4
16442,1
16443,4
16444,6
16445,0
16446,6
16447,0
16448,4
16449,6
16450,6
16451,6
16452,6
16453,1
16454,0
16455,0
16456,0
16457,6
16458,0
16459,6
16460,6
16461,6
16462,4
16463,4
16464,4
16465,0
16466,0
16467,6
16468,0
16469,6
16470,0
16471,4
16472,4
16473,0
16474,6
16475,0
16476,1
16477,0
16478,0
16479,6
16480,6
16481,0
16482,0
16483,6
16484,0
16485,4
16486,6
16487,4
16488,4
16489,0
16490,4
16491,6
16492,0
16493,0
16494,0
16495,4
16496,4
16497,0
16498,0
16499,4
16500,6
16501,0
16502,4
16503,4
16504,6
16505,0
16506,0
16507,0
16508,4
16509,0
16510,0
16511,0
16512,0
16513,4
16514,4
16515,0
16516,6
16517,6
16518,0
16519,0
16520,0
16521,6
16522,0
16523,6
16524,6
16525,6
16526,1
16527,0
16528,6
16529,0
16530,0
16531,0
16532,1
16533,4
16534,1
16535,4
16536,6
16537,0
16538,0
16539,1
16540,1
16541,0
16542,0
16543,6
16544,4
16545,0
16546,0
16547,4
16548,4
16549,6
16550,0
16551,4
16552,4
16553,6
16554,0
16555,0
16556,0
16557,0
16558,6
16559,0
16560,0
16561,6
16562,0
16563,1
16564,6
16565,4
16566,1
16567,6
16568,6
16569,0
16570,0
16571,0
16572,6
16573,1
16574,0
16575,4
16576,6
16577,0
16578,0
16579,0
16580,0
16581,0
16582,6
16583,4
16584,0
16585,6
16586,4
16587,0
16588,0
16589,4
16590,0
16591,4
16592,0
16593,0
16594,1
16595,6
16596,7
16597,6
16598,6
16599,4
16600,6
16601,0
16602,0
16603,4
16604,0
16605,7
16606,0
16607,4
16608,0
16609,4
16610,0
16611,6
16612,1
16613,0
16614,0
16615,0
16616,4
16617,0
16618,0
16619,0
16620,6
16621,4
16622,0
16623,0
16624,0
16625,0
16626,6
16627,0
16628,4
16629,0
16630,4
16631,0
16632,6
16633,6
16634,6
16635,0
16636,4
16637,6
16638,0
16639,0
16640,0
16641,0
16642,0
16643,6
16644,4
16645,6
16646,0
16647,0
16648,6
16649,0
16650,0
16651,6
16652,1
16653,1
16654,6
16655,0
16656,0
16657,6
16658,4
16659,6
16660,0
16661,0
16662,6
16663,4
16664,0
16665,6
16666,0
16667,0
16668,0
16669,0
16670,6
16671,0
16672,6
16673,0
16674,0
16675,0
16676,4
16677,0
16678,0
16679,4
16680,0
16681,6
16682,4
16683,0
16684,6
16685,6
16686,0
16687,0
16688,4
16689,6
16690,6
16691,0
16692,6
16693,0
16694,0
16695,0
16696,4
16697,6
16698,6
16699,0
16700,6
16701,6
16702,0
16703,6
16704,0
16705,0
16706,6
16707,0
16708,6
16709,4
16710,0
16711,6
16712,6
16713,0
16714,0
16715,6
16716,4
16717,0
16718,0
16719,0
16720,4
16721,4
16722,0
16723,6
16724,6
16725,6
16726,0
16727,6
16728,0
16729,0
16730,4
16731,0
16732,0
16733,0
16734,4
16735,6
16736,0
16737,0
16738,0
16739,0
16740,0
16741,6
16742,6
16743,0
16744,6
16745,0
16746,1
16747,4
16748,4
16749,6
16750,6
16751,6
16752,0
16753,0
16754,1
16755,0
16756,4
16757,0
16758,4
16759,4
16760,6
16761,6
16762,4
16763,0
16764,0
16765,4
16766,6
16767,0
16768,4
16769,0
16770,6
16771,0
16772,6
16773,4
16774,6
16775,0
16776,7
16777,6
16778,1
16779,0
16780,6
16781,1
16782,6
16783,4
16784,6
16785,0
16786,4
16787,4
16788,6
16789,6
16790,0
16791,6
16792,0
16793,0
16794,1
16795,0
16796,6
16797,0
16798,0
16799,0
16800,6
16801,6
16802,1
16803,0
16804,0
16805,0
16806,0
16807,0
16808,0
16809,0
16810,0
16811,4
16812,0
16813,0
16814,0
16815,0
16816,6
16817,0
16818,1
16819,1
16820,6
16821,0
16822,0
16823,6
16824,1
16825,6
16826,6
16827,0
16828,4
16829,6
16830,0
16831,4
16832,1
16833,0
16834,0
16835,7
16836,6
16837,6
16838,6
16839,6
16840,0
16841,4
16842,6
16843,0
16844,4
16845,0
16846,1
16847,0
16848,6
16849,0
16850,0
16851,0
16852,6
16853,6
16854,0
16855,0
16856,4
16857,1
16858,6
16859,0
16860,0
16861,4
16862,6
16863,6
16864,1
16865,0
16866,6
16867,0
16868,6
16869,6
16870,0
16871,4
16872,0
16873,0
16874,0
16875,0
16876,0
16877,0
16878,6
16879,0
16880,7
16881,4
16882,0
16883,0
16884,4
16885,6
16886,4
16887,4
16888,0
16889,6
16890,6
16891,6
16892,1
16893,0
16894,0
16895,0
16896,0
16897,0
16898,0
16899,4
16900,0
16901,4
16902,0
16903,0
16904,0
16905,0
16906,4
16907,4
16908,6
16909,6
16910,1
16911,0
16912,0
16913,4
16914,6
16915,0
16916,6
16917,0
16918,0
16919,1
16920,0
16921,6
16922,0
16923,6
16924,0
16925,4
16926,0
16927,7
16928,0
16929,0
16930,0
16931,4
16932,0
16933,4
16934,0
16935,6
16936,0
16937,0
16938,4
16939,4
16940,0
16941,6
16942,6
16943,6
16944,0
16945,4
16946,1
16947,0
16948,6
16949,0
16950,0
16951,0
16952,1
16953,0
16954,1
16955,0
16956,4
16957,0
16958,0
16959,0
16960,0
16961,6
16962,6
16963,6
16964,0
16965,4
16966,0
16967,4
16968,0
16969,0
16970,4
16971,0
16972,0
16973,0
16974,6
16975,0
16976,6
16977,1
16978,0
16979,4
16980,4
16981,6
16982,6
16983,1
16984,0
16985,0
16986,6
16987,0
16988,0
16989,0
16990,1
16991,0
16992,0
16993,0
16994,6
16995,0
16996,0
16997,0
16998,0
16999,6
17000,0
17001,4
17002,6
17003,4
17004,1
17005,4
17006,4
17007,0
17008,0
17009,0
17010,0
17011,0
17012,0
17013,0
17014,6
17015,4
17016,0
17017,0
17018,0
17019,0
17020,0
17021,0
17022,6
17023,6
17024,6
17025,6
17026,6
17027,4
17028,0
17029,0
17030,0
17031,6
17032,6
17033,4
17034,6
17035,0
17036,0
17037,1
17038,6
17039,0
17040,0
17041,0
17042,4
17043,0
17044,0
17045,0
17046,4
17047,0
17048,4
17049,4
17050,0
17051,6
17052,6
17053,0
17054,4
17055,0
17056,4
17057,1
17058,0
17059,6
17060,0
17061,4
17062,0
17063,6
17064,1
17065,0
17066,4
17067,4
17068,0
17069,0
17070,1
17071,6
17072,0
17073,0
17074,1
17075,4
17076,0
17077,1
17078,0
17079,1
17080,1
17081,6
17082,4
17083,6
17084,0
17085,6
17086,1
17087,0
17088,4
17089,4
17090,0
17091,6
17092,0
17093,6
17094,4
17095,6
17096,0
17097,1
17098,0
17099,4
17100,0
17101,6
17102,0
17103,0
17104,4
17105,4
17106,4
17107,4
17108,0
17109,4
17110,4
17111,0
17112,4
17113,4
17114,4
17115,0
17116,0
17117,0
17118,4
17119,0
17120,0
17121,6
17122,0
17123,6
17124,6
17125,6
17126,6
17127,1
17128,0
17129,6
17130,4
17131,4
17132,4
17133,6
17134,4
17135,6
17136,0
17137,4
17138,6
17139,0
17140,0
17141,1
17142,0
17143,6
17144,0
17145,6
17146,6
17147,4
17148,4
17149,0
17150,0
17151,0
17152,0
17153,0
17154,0
17155,0
17156,6
17157,0
17158,1
17159,0
17160,0
17161,0
17162,0
17163,0
17164,0
17165,6
17166,0
17167,6
17168,4
17169,0
17170,4
17171,4
17172,1
17173,6
17174,0
17175,0
17176,1
17177,1
17178,0
17179,6
17180,1
17181,4
17182,0
17183,6
17184,0
17185,4
17186,0
17187,0
17188,6
17189,0
17190,4
17191,0
17192,4
17193,0
17194,0
17195,6
17196,0
17197,6
17198,0
17199,0
17200,6
17201,6
17202,0
17203,6
17204,4
17205,1
17206,0
17207,0
17208,4
17209,6
17210,4
17211,4
17212,6
17213,0
17214,3
17215,4
17216,6
17217,6
17218,6
17219,6
17220,0
17221,6
17222,6
17223,4
17224,4
17225,6
17226,6
17227,0
17228,0
17229,0
17230,6
17231,6
17232,1
17233,0
17234,6
17235,0
17236,0
17237,0
17238,4
17239,4
17240,0
17241,6
17242,0
17243,4
17244,0
17245,6
17246,6
17247,0
17248,6
17249,6
17250,0
17251,6
17252,6
17253,0
17254,1
17255,0
17256,4
17257,0
17258,0
17259,0
17260,6
17261,0
17262,6
17263,4
17264,4
17265,4
17266,6
17267,0
17268,4
17269,0
17270,0
17271,4
17272,4
17273,0
17274,0
17275,6
17276,0
17277,6
17278,4
17279,0
17280,6
17281,0
17282,0
17283,4
17284,0
17285,0
17286,4
17287,6
17288,0
17289,4
17290,0
17291,6
17292,6
17293,4
17294,1
17295,0
17296,0
17297,0
17298,1
17299,4
17300,0
17301,6
17302,4
17303,0
17304,1
17305,6
17306,0
17307,1
17308,6
17309,1
17310,0
17311,0
17312,0
17313,0
17314,0
17315,0
17316,6
17317,0
17318,6
17319,0
17320,6
17321,4
17322,0
17323,0
17324,4
17325,6
17326,6
17327,0
17328,0
17329,1
17330,0
17331,6
17332,0
17333,6
17334,4
17335,6
17336,4
17337,6
17338,4
17339,0
17340,0
17341,6
17342,4
17343,0
17344,0
17345,1
17346,6
17347,6
17348,1
17349,4
17350,0
17351,6
17352,0
17353,4
17354,0
17355,4
17356,6
17357,1
17358,4
17359,6
17360,0
17361,4
17362,0
17363,0
17364,6
17365,0
17366,4
17367,4
17368,4
17369,6
17370,0
17371,0
17372,6
17373,0
17374,0
17375,6
17376,6
17377,6
17378,1
17379,4
17380,4
17381,0
17382,6
17383,6
17384,4
17385,0
17386,6
17387,0
17388,4
17389,0
17390,0
17391,4
17392,4
17393,6
17394,4
17395,4
17396,6
17397,0
17398,6
17399,0
17400,0
17401,6
17402,4
17403,6
17404,0
17405,0
17406,6
17407,1
17408,0
17409,0
17410,0
17411,6
17412,6
17413,6
17414,6
17415,1
17416,6
17417,0
17418,1
17419,0
17420,0
17421,4
17422,4
17423,4
17424,0
17425,6
17426,4
17427,0
17428,0
17429,0
17430,6
17431,0
17432,4
17433,0
17434,4
17435,4
17436,0
17437,6
17438,0
17439,6
17440,0
17441,0
17442,1
17443,0
17444,1
17445,0
17446,6
17447,4
17448,4
17449,0
17450,0
17451,6
17452,4
17453,0
17454,0
17455,0
17456,0
17457,0
17458,0
17459,6
17460,6
17461,6
17462,6
17463,0
17464,4
17465,0
17466,6
17467,6
17468,6
17469,6
17470,6
17471,1
17472,1
17473,4
17474,0
17475,0
17476,6
17477,0
17478,4
17479,6
17480,4
17481,6
17482,6
17483,6
17484,0
17485,0
17486,6
17487,4
17488,0
17489,0
17490,4
17491,6
17492,0
17493,6
17494,0
17495,4
17496,4
17497,0
17498,0
17499,0
17500,4
17501,0
17502,6
17503,4
17504,0
17505,0
17506,6
17507,6
17508,0
17509,0
17510,4
17511,0
17512,6
17513,4
17514,0
17515,6
17516,4
17517,0
17518,0
17519,0
17520,6
17521,0
17522,4
17523,0
17524,6
17525,6
17526,6
17527,0
17528,4
17529,0
17530,0
17531,0
17532,4
17533,6
17534,0
17535,0
17536,4
17537,4
17538,0
17539,6
17540,6
17541,6
17542,0
17543,6
17544,0
17545,4
17546,4
17547,4
17548,6
17549,4
17550,6
17551,4
17552,0
17553,0
17554,0
17555,4
17556,0
17557,0
17558,6
17559,6
17560,1
17561,2
17562,4
17563,7
17564,1
17565,7
17566,0
17567,1
17568,4
17569,0
17570,0
17571,0
17572,0
17573,6
17574,6
17575,6
17576,6
17577,0
17578,6
17579,6
17580,0
17581,0
17582,1
17583,4
17584,0
17585,0
17586,4
17587,6
17588,6
17589,0
17590,0
17591,0
17592,0
17593,6
17594,0
17595,6
17596,4
17597,0
17598,4
17599,6
17600,4
17601,4
17602,0
17603,0
17604,4
17605,0
17606,4
17607,6
17608,0
17609,4
17610,6
17611,6
17612,4
17613,0
17614,4
17615,6
17616,0
17617,4
17618,6
17619,4
17620,0
17621,1
17622,1
17623,0
17624,0
17625,0
17626,0
17627,6
17628,6
17629,4
17630,0
17631,6
17632,0
17633,4
17634,6
17635,4
17636,0
17637,0
17638,0
17639,0
17640,0
17641,0
17642,4
17643,4
17644,0
17645,4
17646,4
17647,6
17648,4
17649,6
17650,0
17651,6
17652,0
17653,0
17654,0
17655,4
17656,0
17657,1
17658,4
17659,4
17660,4
17661,4
17662,6
17663,4
17664,6
17665,4
17666,0
17667,0
17668,0
17669,1
17670,4
17671,0
17672,6
17673,0
17674,6
17675,1
17676,6
17677,0
17678,0
17679,6
17680,4
17681,0
17682,6
17683,6
17684,4
17685,0
17686,4
17687,0
17688,1
17689,4
17690,0
17691,4
17692,0
17693,0
17694,0
17695,4
17696,6
17697,0
17698,0
17699,4
17700,0
17701,0
17702,6
17703,7
17704,0
17705,0
17706,4
17707,0
17708,0
17709,0
17710,1
17711,1
17712,0
17713,6
17714,4
17715,6
17716,0
17717,6
17718,6
17719,0
17720,6
17721,6
17722,0
17723,0
17724,0
17725,0
17726,6
17727,4
17728,6
17729,0
17730,4
17731,6
17732,4
17733,1
17734,0
17735,6
17736,6
17737,0
17738,0
17739,0
17740,0
17741,0
17742,0
17743,0
17744,6
17745,6
17746,0
17747,6
17748,4
17749,4
17750,0
17751,0
17752,6
17753,6
17754,6
17755,0
17756,0
17757,0
17758,1
17759,0
17760,0
17761,6
17762,0
17763,4
